nbacom
https://www.nba.com/player/101150/lou-williams
https://www.nba.com/player/2544/lebron-james
https://www.nba.com/player/202331/paul-george
https://www.nba.com/player/1630206/jay-scrubb
https://www.nba.com/player/1627739/kris-dunn
https://www.nba.com/player/1627936/alex-caruso
https://www.nba.com/player/201568/danilo-gallinari
https://www.nba.com/player/1628369/jayson-tatum
https://www.nba.com/stats/player/203473/career/
https://www.nba.com/player/1629057/robert-williams-iii
https://www.nba.com/stats/player/1713/career/
https://www.nba.com/player/1627732/ben-simmons
https://www.nba.com/player/1629012/collin-sexton
https://www.nba.com/player/201935/james-harden
https://www.nba.com/player/1630173/precious-achiuwa
https://www.nba.com/player/202322/john-wall/
https://www.nba.com/player/1627863/danuel-house-jr/
https://www.nba.com/player/202326/demarcus-cousins/
https://www.nba.com/stats/player/977/career/
https://www.nba.com/player/1629071/liangelo-ball/
https://www.nba.com/player/201569/eric-gordon/
https://www.nba.com/player/1629632/coby-white/
https://www.nba.com/player/1628374/lauri-markkanen/
https://www.nba.com/player/201142/kevin-durant/
https://www.nba.com/player/202704/reggie-jackson/
https://www.nba.com/player/201939/stephen-curry/
https://www.nba.com/player/101108/chris-paul/
https://www.nba.com/player/1627846/abdel-nader/
https://www.nba.com/player/1626164/devin-booker/
https://www.nba.com/player/203497/rudy-gobert/
https://www.nba.com/player/201144/mike-conley/
https://www.nba.com/player/204060/joe-ingles/
https://www.nba.com/player/1628962/udoka-azubuike/
https://www.nba.com/player/201950/jrue-holiday/
https://www.nba.com/player/201572/brook-lopez/
https://www.nba.com/player/1630188/jalen-smith/
https://www.nba.com/player/202685/jonas-valanciunas/
https://www.nba.com/player/203937/kyle-anderson/
https://www.nba.com/player/1630162/anthony-edwards/
https://www.nba.com/player/1629006/josh-okogie/
https://www.nba.com/player/1627823/juancho-hernangomez/
https://www.nba.com/player/1626196/josh-richardson/
https://www.nba.com/player/1628467/maxi-kleber/
https://www.nba.com/player/1626178/rondae-hollis-jefferson/
https://www.nba.com/player/1629622/max-strus/
https://www.nba.com/player/1628984/devonte-graham/
https://www.nba.com/player/1627832/fred-vanvleet/
https://www.nba.com/player/1629134/kendrick-nunn/
https://www.nba.com/player/203500/steven-adams/
https://www.nba.com/player/1629627/zion-williamson/
https://www.nba.com/player/1629018/gary-trent-jr/
https://www.nba.com/player/1630261/jahlil-tripp/
https://www.nba.com/player/200782/pj-tucker/
https://www.nba.com/player/1629730/rayjon-tucker/
https://www.nba.com/player/202323/evan-turner/
https://www.nba.com/player/1626167/myles-turner/
https://www.nba.com/player/1630254/breein-tyree/
https://www.nba.com/player/1627784/jarrod-uthoff/
https://www.nba.com/player/202685/jonas-valanciunas/
https://www.nba.com/player/1627756/denzel-valentine/
https://www.nba.com/player/1627832/fred-vanvleet/
https://www.nba.com/player/1629020/jarred-vanderbilt/
https://www.nba.com/player/1630170/devin-vassell/
https://www.nba.com/player/1629216/gabe-vincent/
https://www.nba.com/player/203943/noah-vonleh/
https://www.nba.com/player/202696/nikola-vucevic/
https://www.nba.com/player/1629731/dean-wade/
https://www.nba.com/player/1629021/moritz-wagner/
https://www.nba.com/player/203079/dion-waiters/
https://www.nba.com/player/202689/kemba-walker/
https://www.nba.com/player/1629022/lonnie-walker-iv/
https://www.nba.com/player/202322/john-wall/
https://www.nba.com/player/1628476/derrick-walton-jr/
https://www.nba.com/player/202954/brad-wanamaker/
https://www.nba.com/player/203933/tj-warren/
https://www.nba.com/player/1629023/pj-washington/
https://www.nba.com/player/1629139/yuta-watanabe/
https://www.nba.com/player/1629682/tremont-waters/
https://www.nba.com/player/1628778/paul-watson/
https://www.nba.com/player/1629683/quinndary-weatherspoon/
https://www.nba.com/player/1629700/kaleb-wesson/
https://www.nba.com/player/201566/russell-westbrook/
https://www.nba.com/player/1629632/coby-white/
https://www.nba.com/player/1628962/udoka-azubuike/
https://www.nba.com/player/202355/hassan-whiteside/
https://www.nba.com/player/1630232/kahlil-whitney/
https://www.nba.com/player/204222/greg-whittington/
https://www.nba.com/player/203952/andrew-wiggins/
https://www.nba.com/player/1629684/grant-williams/
https://www.nba.com/player/1629140/johnathan-williams/
https://www.nba.com/player/1629026/kenrich-williams/
https://www.nba.com/player/101150/lou-williams/
https://www.nba.com/player/101107/marvin-williams/
https://www.nba.com/player/1630172/patrick-williams/
https://www.nba.com/player/1629057/robert-williams-iii/
https://www.nba.com/player/1629012/collin-sexton
https://www.nba.com/player/1629627/zion-williamson/
https://www.nba.com/player/1628391/dj-wilson/
https://www.nba.com/player/1629685/dylan-windler/
https://www.nba.com/player/1626159/justise-winslow/
https://www.nba.com/player/1630216/cassius-winston/
